epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7,6.07988,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,6.90491,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.71263,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.52901,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.35219,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.1568,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.0973,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,11.8981,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.7027,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.5195,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.3243,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,15.2281,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,16.0321,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.8351,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.6302,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.4296,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,19.234,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,20.0439,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
25,20.948,2.77544,3.69432,2.59368,0.4392,0.50794,0.43749,0.24542,3.00182,2.91561,2.65956,0.00108947,0.00108947,0.00108947
1,0.87088,2.80581,4.64314,2.65541,0.43445,0.37908,0.42632,0.26373,2.69717,3.41642,2.46599,0.00010003,0.00010003,0.00010003
2,1.80498,2.82039,4.52395,2.60543,0.50698,0.44014,0.40639,0.24949,2.85218,3.32198,2.53862,0.000212228,0.000212228,0.000212228
3,2.667,2.81731,4.22097,2.54976,0.48956,0.44267,0.44128,0.26451,2.94978,3.18679,2.61646,0.000322162,0.000322162,0.000322162
4,3.54228,2.72615,4.22286,2.54765,0.50357,0.44978,0.42274,0.25344,2.98421,3.34899,2.58537,0.000429833,0.000429833,0.000429833
5,4.38501,2.72979,4.10423,2.52161,0.51689,0.47254,0.48668,0.30057,2.81647,2.98629,2.50932,0.000535241,0.000535241,0.000535241
6,5.37613,2.7294,4.23785,2.50099,0.53028,0.43372,0.4296,0.2697,2.71579,3.18364,2.45271,0.000638384,0.000638384,0.000638384
7,6.21156,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,7.0505,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.88451,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.71701,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.55805,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.3747,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.1851,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,12.116,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.9342,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.7442,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.5528,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,15.3573,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,16.1567,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.9608,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.8715,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.6851,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,19.517,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,20.328,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
25,21.1373,2.77544,3.69432,2.59368,0.4392,0.50794,0.43749,0.24542,3.00182,2.91561,2.65956,0.00108947,0.00108947,0.00108947
1,0.852871,2.80581,4.64314,2.65541,0.43445,0.37908,0.42632,0.26373,2.69717,3.41642,2.46599,0.00010003,0.00010003,0.00010003
2,1.76087,2.82039,4.52395,2.60543,0.50698,0.44014,0.40639,0.24949,2.85218,3.32198,2.53862,0.000212228,0.000212228,0.000212228
3,2.63058,2.81731,4.22097,2.54976,0.48956,0.44267,0.44128,0.26451,2.94978,3.18679,2.61646,0.000322162,0.000322162,0.000322162
4,3.472,2.72615,4.22286,2.54765,0.50357,0.44978,0.42274,0.25344,2.98421,3.34899,2.58537,0.000429833,0.000429833,0.000429833
5,4.30758,2.72979,4.10423,2.52161,0.51689,0.47254,0.48668,0.30057,2.81647,2.98629,2.50932,0.000535241,0.000535241,0.000535241
6,5.28991,2.7294,4.23785,2.50099,0.53028,0.43372,0.4296,0.2697,2.71579,3.18364,2.45271,0.000638384,0.000638384,0.000638384
7,6.13103,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,6.953,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.77643,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.59508,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.42999,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.3792,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.1965,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,12.0021,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.8053,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.6201,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.4232,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,15.2206,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,16.1245,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.9304,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.7332,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.5281,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,19.3463,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,20.1612,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
25,20.9679,2.77544,3.69432,2.59368,0.4392,0.50794,0.43749,0.24542,3.00182,2.91561,2.65956,0.00108947,0.00108947,0.00108947
1,0.858448,2.80581,4.64314,2.65541,0.43445,0.37908,0.42632,0.26373,2.69717,3.41642,2.46599,0.00010003,0.00010003,0.00010003
2,1.76194,2.82039,4.52395,2.60543,0.50698,0.44014,0.40639,0.24949,2.85218,3.32198,2.53862,0.000212228,0.000212228,0.000212228
3,2.62777,2.81731,4.22097,2.54976,0.48956,0.44267,0.44128,0.26451,2.94978,3.18679,2.61646,0.000322162,0.000322162,0.000322162
4,3.48657,2.72615,4.22286,2.54765,0.50357,0.44978,0.42274,0.25344,2.98421,3.34899,2.58537,0.000429833,0.000429833,0.000429833
5,4.32463,2.72979,4.10423,2.52161,0.51689,0.47254,0.48668,0.30057,2.81647,2.98629,2.50932,0.000535241,0.000535241,0.000535241
6,5.31031,2.7294,4.23785,2.50099,0.53028,0.43372,0.4296,0.2697,2.71579,3.18364,2.45271,0.000638384,0.000638384,0.000638384
7,6.14009,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,6.96743,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.78845,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.60713,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.43187,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.3703,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.1901,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,11.9875,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.7884,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.5912,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.4058,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,15.2202,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,16.1374,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.9482,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.7518,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.5451,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,19.3472,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,20.1634,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
25,21.0711,2.77544,3.69432,2.59368,0.4392,0.50794,0.43749,0.24542,3.00182,2.91561,2.65956,0.00108947,0.00108947,0.00108947
